,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,full_address
222,16,1984,1,1,0,0,0,0,174,0,0,122,48,0,4,0,0,0,0,0,0,104 POTONG PASIR AVE 1 Singapore
223,17,1997,1,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,104 RIVERVALE WALK Singapore
224,4,1984,1,0,0,0,0,0,24,0,0,16,8,0,0,0,0,0,0,0,0,104 SERANGOON NTH AVE 1 Singapore
225,25,1976,1,0,0,1,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,104 SPOTTISWOODE PK RD Singapore
226,11,1982,1,0,0,0,0,0,119,0,0,78,40,0,1,0,0,0,0,0,0,104 TAMPINES ST 11 Singapore
227,9,1988,1,0,0,0,0,0,80,0,0,0,52,28,0,0,0,0,0,0,0,104 TECK WHYE LANE Singapore
228,11,1982,1,0,0,1,0,0,90,0,0,0,40,50,0,0,0,0,0,0,0,104 TOWNER RD Singapore
229,19,1997,1,0,0,0,0,0,112,0,0,0,65,47,0,0,0,0,0,0,0,104 WHAMPOA DR Singapore
230,13,1984,1,0,0,0,0,0,111,0,0,0,111,0,0,0,0,0,0,0,0,104 WOODLANDS ST 13 Singapore
231,1,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104 YISHUN RING RD Singapore
232,12,1994,1,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,104A ANG MO KIO ST 11 Singapore
233,15,2017,1,0,0,0,0,0,140,0,0,42,98,0,0,0,0,0,0,0,0,104A CANBERRA ST Singapore
234,25,1998,1,0,0,0,0,0,96,0,0,0,48,48,0,0,0,0,0,0,0,104A DEPOT RD Singapore
235,17,2001,1,0,0,0,0,0,92,0,0,0,32,60,0,0,0,0,0,0,0,104A EDGEFIELD PLAINS Singapore
236,5,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104A HENDERSON CRES Singapore
237,12,1994,1,0,0,0,0,0,88,0,0,0,0,88,0,0,0,0,0,0,0,104B ANG MO KIO ST 11 Singapore
238,15,2017,1,0,0,0,0,0,168,0,70,28,70,0,0,0,0,0,0,0,0,104B CANBERRA ST Singapore
239,20,1998,1,0,0,0,0,0,76,0,0,0,38,38,0,0,0,0,0,0,0,104B DEPOT RD Singapore
240,17,2001,1,0,0,0,0,0,92,0,0,0,32,60,0,0,0,0,0,0,0,104B EDGEFIELD PLAINS Singapore
241,5,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104C ANG MO KIO ST 11 Singapore
242,15,2017,1,0,0,0,0,0,137,0,0,42,95,0,0,0,0,0,0,0,0,104C CANBERRA ST Singapore
243,7,1997,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104C DEPOT RD Singapore
244,15,2017,1,0,0,0,0,0,167,0,70,27,70,0,0,0,0,0,0,0,0,104D CANBERRA ST Singapore
245,12,1978,1,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,105 ALJUNIED CRES Singapore
246,10,1977,1,0,0,0,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,105 ANG MO KIO AVE 4 Singapore
247,14,1976,1,1,0,0,0,0,155,0,0,128,26,0,1,0,0,0,0,0,0,105 BEDOK NTH AVE 4 Singapore
248,12,1985,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,105 BEDOK RESERVOIR RD Singapore
249,9,1985,1,0,0,0,0,0,116,0,0,66,50,0,0,0,0,0,0,0,0,105 BISHAN ST 12 Singapore
250,10,1984,1,1,0,0,0,0,81,0,0,0,81,0,0,0,0,0,0,0,0,105 BT BATOK CTRL Singapore
251,13,1982,1,0,0,0,0,0,144,0,0,96,48,0,0,0,0,0,0,0,0,105 BT PURMEI RD Singapore
252,3,2017,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105 CANBERRA ST Singapore
253,4,1984,1,1,0,0,0,0,42,0,0,41,0,0,0,0,0,0,0,1,0,105 CLEMENTI ST 12 Singapore
254,2,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105 DEPOT RD Singapore
255,4,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105 EDGEFIELD PLAINS Singapore
256,4,1986,1,0,0,0,0,0,40,0,0,24,16,0,0,0,0,0,0,0,0,105 GANGSA RD Singapore
257,24,1974,1,0,0,1,0,0,270,0,0,264,0,6,0,0,0,0,0,0,0,105 HENDERSON CRES Singapore
258,4,2005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105 HOUGANG AVE 1 Singapore
259,12,1967,1,1,0,1,0,0,324,0,0,0,0,0,0,0,0,306,18,0,0,105 JLN BT MERAH Singapore
260,9,1983,1,0,0,1,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,105 JLN RAJAH Singapore
261,12,1982,1,0,0,0,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,105 JURONG EAST ST 13 Singapore
262,4,1988,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,105 LENGKONG TIGA Singapore
263,10,1967,1,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,160,0,0,105 LOR 1 TOA PAYOH Singapore
264,11,1988,1,0,0,1,0,0,120,0,0,0,68,52,0,0,0,0,0,0,0,105 PASIR RIS ST 12 Singapore
265,16,1984,1,0,0,1,0,0,178,0,0,152,26,0,0,0,0,0,0,0,0,105 POTONG PASIR AVE 1 Singapore
266,17,1997,1,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,105 RIVERVALE WALK Singapore
267,13,1983,1,0,0,0,0,0,120,0,0,120,0,0,0,0,0,0,0,0,0,105 SERANGOON NTH AVE 1 Singapore
268,4,1987,1,0,0,0,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,105 SIMEI ST 1 Singapore
269,25,1976,1,0,0,0,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,105 SPOTTISWOODE PK RD Singapore
270,11,1982,1,0,0,0,0,0,119,0,0,78,40,0,1,0,0,0,0,0,0,105 TAMPINES ST 11 Singapore
271,12,1987,1,0,0,0,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,105 TECK WHYE LANE Singapore
272,25,1984,1,0,0,1,0,0,275,0,0,120,155,0,0,0,0,0,0,0,0,105 TOWNER RD Singapore
273,13,1984,1,1,0,0,0,0,111,0,0,0,111,0,0,0,0,0,0,0,0,105 WOODLANDS ST 13 Singapore
274,1,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105 YISHUN RING RD Singapore
275,21,2016,1,0,0,0,0,0,160,0,0,80,80,0,0,0,0,0,0,0,0,105A DEPOT RD Singapore
276,17,2001,1,0,0,0,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,105A EDGEFIELD PLAINS Singapore
277,1,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105A JLN BT MERAH Singapore
278,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105B DEPOT RD Singapore
279,17,2001,1,0,0,0,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,105B EDGEFIELD PLAINS Singapore
280,17,2001,1,0,0,0,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,105C EDGEFIELD PLAINS Singapore
281,17,2001,1,0,0,1,0,0,85,0,0,0,28,57,0,0,0,0,0,0,0,105D EDGEFIELD PLAINS Singapore
282,12,1978,1,1,0,1,0,0,194,0,0,168,22,4,0,0,0,0,0,0,0,106 ALJUNIED CRES Singapore
283,11,1977,1,0,0,1,0,0,138,0,0,116,20,2,0,0,0,0,0,0,0,106 ANG MO KIO AVE 4 Singapore
284,12,1985,1,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,106 BEDOK RESERVOIR RD Singapore
285,13,1977,1,0,0,0,0,0,168,0,34,0,0,0,0,0,0,0,134,0,0,106 BEDOK NTH AVE 4 Singapore
286,13,1985,1,1,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,106 BISHAN ST 12 Singapore
287,8,1984,1,0,0,1,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,106 BT BATOK CTRL Singapore
288,13,1983,1,0,0,0,0,0,123,0,0,51,72,0,0,0,0,0,0,0,0,106 BT PURMEI RD Singapore
289,10,1964,1,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,106 C'WEALTH CRES Singapore
290,4,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106 CANBERRA ST Singapore
291,4,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106 CLEMENTI ST 12 Singapore
292,10,1986,1,0,0,0,0,0,90,0,0,54,36,0,0,0,0,0,0,0,0,106 GANGSA RD Singapore
293,14,1973,1,1,0,1,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,106 HENDERSON CRES Singapore
294,4,1982,1,1,0,0,0,0,51,0,0,41,9,0,0,0,0,0,0,1,0,106 HOUGANG AVE 1 Singapore
295,9,1980,1,1,0,1,0,0,97,0,0,0,97,0,0,0,0,0,0,0,0,106 JLN DUSUN Singapore
296,10,1983,1,0,0,0,0,0,68,0,0,0,0,0,68,0,0,0,0,0,0,106 JLN RAJAH Singapore
297,12,1967,1,0,0,0,0,0,330,0,0,0,0,0,0,0,0,312,18,0,0,106 JLN BT MERAH Singapore
298,25,1982,1,1,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,106 JURONG EAST ST 13 Singapore
299,9,1988,1,0,0,0,0,0,43,0,0,0,0,0,43,0,0,0,0,0,0,106 LENGKONG TIGA Singapore
300,10,1967,1,0,0,1,0,0,158,0,0,0,0,0,0,0,0,0,158,0,0,106 LOR 1 TOA PAYOH Singapore
301,13,1988,1,0,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,106 PASIR RIS ST 12 Singapore
302,4,1983,1,0,0,0,0,0,38,0,0,36,0,0,2,0,0,0,0,0,0,106 POTONG PASIR AVE 1 Singapore
303,1,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106 PUNGGOL FIELD Singapore
304,17,1998,1,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,106 RIVERVALE WALK Singapore
305,12,1983,1,0,0,0,0,0,131,0,0,130,0,1,0,0,0,0,0,0,0,106 SERANGOON NTH AVE 1 Singapore
306,11,1987,1,0,0,0,0,0,100,0,0,0,64,36,0,0,0,0,0,0,0,106 SIMEI ST 1 Singapore
307,25,1976,1,0,0,0,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,106 SPOTTISWOODE PK RD Singapore
308,11,1983,1,0,0,1,0,0,80,0,0,0,12,68,0,0,0,0,0,0,0,106 TAMPINES ST 11 Singapore
309,12,1987,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,106 TECK WHYE LANE Singapore
310,11,1983,1,0,0,1,0,0,80,0,0,0,40,40,0,0,0,0,0,0,0,106 TOWNER RD Singapore
311,4,1984,1,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,106 WOODLANDS ST 13 Singapore
312,4,1984,1,1,0,0,0,0,60,0,0,54,4,0,0,0,0,0,0,2,0,106 YISHUN RING RD Singapore
313,15,2016,1,0,0,0,0,0,252,0,0,0,0,0,0,0,0,140,112,0,0,106A CANBERRA ST Singapore
314,25,1998,1,0,0,0,0,0,96,0,0,0,48,48,0,0,0,0,0,0,0,106A DEPOT RD Singapore
315,2,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106A HENDERSON CRES Singapore
316,1,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106A LOR 1 TOA PAYOH Singapore
317,17,2001,1,1,0,0,0,0,131,0,0,0,30,101,0,0,0,0,0,0,0,106A PUNGGOL FIELD Singapore
318,15,2016,1,0,0,0,0,0,252,0,0,0,0,0,0,0,0,140,112,0,0,106B CANBERRA ST Singapore
319,20,1998,1,0,0,0,0,0,76,0,0,0,38,38,0,0,0,0,0,0,0,106B DEPOT RD Singapore
320,17,2001,1,0,0,0,0,0,82,0,0,0,56,26,0,0,0,0,0,0,0,106B PUNGGOL FIELD Singapore
321,17,2001,1,0,0,0,0,0,82,0,0,0,38,44,0,0,0,0,0,0,0,106C PUNGGOL FIELD Singapore
322,17,2001,1,0,0,0,0,0,86,0,0,0,0,86,0,0,0,0,0,0,0,106D PUNGGOL FIELD Singapore
323,12,1980,1,0,0,1,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,107 ALJUNIED CRES Singapore
324,11,1977,1,1,0,0,0,0,131,0,0,111,18,1,1,0,0,0,0,0,0,107 ANG MO KIO AVE 4 Singapore
325,13,1985,1,0,0,0,0,0,120,0,0,72,48,0,0,0,0,0,0,0,0,107 BEDOK RESERVOIR RD Singapore
326,12,1976,1,1,0,0,0,0,154,0,0,132,22,0,0,0,0,0,0,0,0,107 BEDOK NTH RD Singapore
327,13,1985,1,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,107 BISHAN ST 12 Singapore
328,10,1984,1,0,0,1,0,0,81,0,0,0,81,0,0,0,0,0,0,0,0,107 BT BATOK WEST AVE 6 Singapore
329,13,1982,1,1,0,0,0,0,144,0,0,84,60,0,0,0,0,0,0,0,0,107 BT PURMEI RD Singapore
330,10,1964,1,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,107 C'WEALTH CRES Singapore
331,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107 CANBERRA ST Singapore
332,1,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107 CLEMENTI ST 12 Singapore
333,13,1986,1,0,0,1,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,107 GANGSA RD Singapore
334,1,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107 HOUGANG AVE 1 Singapore
335,13,1983,1,1,0,0,0,0,96,0,0,0,48,48,0,0,0,0,0,0,0,107 JLN RAJAH Singapore
336,12,1967,1,1,0,0,0,0,222,0,0,218,4,0,0,0,0,0,0,0,0,107 JLN BT MERAH Singapore
337,12,1981,1,1,0,1,0,0,60,0,0,0,0,25,35,0,0,0,0,0,0,107 JURONG EAST ST 13 Singapore
338,4,1988,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,107 LENGKONG TIGA Singapore
339,10,1968,1,1,0,0,0,0,96,0,0,96,0,0,0,0,0,0,0,0,0,107 LOR 1 TOA PAYOH Singapore
340,13,1988,1,0,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,107 PASIR RIS ST 12 Singapore
341,14,1984,1,1,0,0,0,0,104,0,0,65,39,0,0,0,0,0,0,0,0,107 POTONG PASIR AVE 1 Singapore
342,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107 PUNGGOL FIELD Singapore
343,17,1998,1,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,107 RIVERVALE WALK Singapore
344,13,1984,1,1,0,0,0,0,112,0,0,111,0,1,0,0,0,0,0,0,0,107 SERANGOON NTH AVE 1 Singapore
345,11,1987,1,1,0,1,0,0,140,0,0,0,88,52,0,0,0,0,0,0,0,107 SIMEI ST 1 Singapore
346,25,1976,1,0,0,0,0,0,94,0,0,0,0,92,2,0,0,0,0,0,0,107 SPOTTISWOODE PK RD Singapore
347,10,1983,1,1,0,0,0,0,115,0,0,65,49,0,1,0,0,0,0,0,0,107 TAMPINES ST 11 Singapore
348,13,1988,1,0,0,0,0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,107 TECK WHYE LANE Singapore
349,25,1982,1,0,0,1,0,0,295,0,0,140,155,0,0,0,0,0,0,0,0,107 TOWNER RD Singapore
350,4,1984,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,107 WOODLANDS ST 13 Singapore
351,11,1981,1,0,0,1,0,0,337,0,0,240,94,1,2,0,0,0,0,0,0,107 YISHUN RING RD Singapore
352,1,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107A CLEMENTI ST 12 Singapore
353,1,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107A C'WEALTH CRES Singapore
354,15,2017,1,0,0,1,0,0,139,0,0,41,98,0,0,0,0,0,0,0,0,107A CANBERRA ST Singapore
355,17,2001,1,0,0,0,0,0,86,0,0,0,0,86,0,0,0,0,0,0,0,107A EDGEFIELD PLAINS Singapore
356,1,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107A JLN BT MERAH Singapore
357,1,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107A RIVERVALE WALK Singapore
358,15,2017,1,0,0,0,0,0,140,0,0,42,98,0,0,0,0,0,0,0,0,107B CANBERRA ST Singapore
359,17,2001,1,0,0,0,0,0,85,0,0,0,27,58,0,0,0,0,0,0,0,107B EDGEFIELD PLAINS Singapore
360,15,2017,1,0,0,0,0,0,139,0,0,41,98,0,0,0,0,0,0,0,0,107C CANBERRA ST Singapore
361,17,2001,1,0,0,0,0,0,85,0,0,0,27,58,0,0,0,0,0,0,0,107C EDGEFIELD PLAINS Singapore
362,17,2001,1,0,0,1,0,0,91,0,0,0,0,91,0,0,0,0,0,0,0,107D EDGEFIELD PLAINS Singapore
363,12,1980,1,0,0,1,0,0,152,0,0,128,22,2,0,0,0,0,0,0,0,108 ALJUNIED CRES Singapore
364,12,1978,1,1,0,0,0,0,122,0,0,90,31,1,0,0,0,0,0,0,0,108 ANG MO KIO AVE 4 Singapore
365,12,1985,1,1,0,1,0,0,153,0,0,86,66,1,0,0,0,0,0,0,0,108 BEDOK RESERVOIR RD Singapore
366,12,1976,1,0,0,1,0,0,154,0,0,132,22,0,0,0,0,0,0,0,0,108 BEDOK NTH RD Singapore
367,4,1985,1,0,0,0,0,0,32,0,0,16,16,0,0,0,0,0,0,0,0,108 BISHAN ST 12 Singapore
368,8,1984,1,0,0,1,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,108 BT BATOK WEST AVE 6 Singapore
369,12,1984,1,0,0,1,0,0,176,0,0,55,121,0,0,0,0,0,0,0,0,108 BT PURMEI RD Singapore
370,10,1964,1,0,0,0,0,0,76,0,7,64,4,0,0,0,0,0,1,0,0,108 C'WEALTH CRES Singapore
371,6,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108 CANBERRA WALK Singapore
372,1,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108 CLEMENTI ST 11 Singapore
373,3,2004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108 DEPOT RD Singapore
374,10,1986,1,0,0,0,0,0,90,0,0,54,36,0,0,0,0,0,0,0,0,108 GANGSA RD Singapore
375,4,1982,1,1,0,0,0,0,70,0,0,66,4,0,0,0,0,0,0,0,0,108 HOUGANG AVE 1 Singapore
376,11,1983,1,0,0,0,0,0,75,0,0,0,0,0,75,0,0,0,0,0,0,108 JLN RAJAH Singapore
377,10,1983,1,0,0,0,0,0,169,0,0,94,74,0,1,0,0,0,0,0,0,108 JLN BT MERAH Singapore
378,12,1982,1,1,0,1,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,108 JURONG EAST ST 13 Singapore
379,9,1988,1,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,108 LENGKONG TIGA Singapore
380,10,1969,1,0,0,0,0,0,118,0,0,116,0,2,0,0,0,0,0,0,0,108 LOR 1 TOA PAYOH Singapore
381,15,1986,1,1,0,0,0,0,140,0,0,8,104,28,0,0,0,0,0,0,0,108 MCNAIR RD Singapore
382,13,1988,1,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,108 PASIR RIS ST 12 Singapore
383,14,1984,1,1,0,1,0,0,142,0,0,115,26,0,1,0,0,0,0,0,0,108 POTONG PASIR AVE 1 Singapore
384,1,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108 PUNGGOL FIELD Singapore
385,17,1998,1,0,0,0,0,0,78,0,0,0,60,18,0,0,0,0,0,0,0,108 RIVERVALE WALK Singapore
386,12,1983,1,0,0,1,0,0,128,0,0,124,0,4,0,0,0,0,0,0,0,108 SERANGOON NTH AVE 1 Singapore
387,11,1987,1,0,0,1,0,0,100,0,0,0,64,36,0,0,0,0,0,0,0,108 SIMEI ST 1 Singapore
388,5,1976,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108 SPOTTISWOODE PK RD Singapore
389,11,1983,1,0,0,0,0,0,120,0,0,80,40,0,0,0,0,0,0,0,0,108 TAMPINES ST 11 Singapore
390,13,1988,1,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,108 TECK WHYE LANE Singapore
391,13,1984,1,0,0,0,0,0,111,0,0,0,111,0,0,0,0,0,0,0,0,108 WOODLANDS ST 13 Singapore
392,9,1981,1,0,0,1,0,0,208,0,0,138,32,0,0,0,0,16,16,6,0,108 YISHUN RING RD Singapore
393,1,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108A CLEMENTI ST 11 Singapore
394,14,2017,1,0,0,0,0,0,112,0,0,0,38,74,0,0,0,0,0,0,0,108A CANBERRA WALK Singapore
395,5,2004,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108A DEPOT RD Singapore
396,5,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108A MCNAIR RD Singapore
397,5,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108A PASIR RIS ST 12 Singapore
398,14,2017,1,0,0,0,0,0,117,0,0,0,65,52,0,0,0,0,0,0,0,108B CANBERRA WALK Singapore
399,30,2003,1,0,0,0,0,0,174,0,0,0,87,87,0,0,0,0,0,0,0,108B MCNAIR RD Singapore
400,13,2017,1,0,0,0,0,0,108,0,0,0,60,48,0,0,0,0,0,0,0,108C CANBERRA WALK Singapore
401,30,2003,1,0,0,0,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,108C MCNAIR RD Singapore
402,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108D CANBERRA WALK Singapore
403,12,1980,1,0,0,0,0,0,196,0,60,132,2,0,0,0,0,0,2,0,0,109 ALJUNIED CRES Singapore
404,12,1978,1,0,0,1,0,0,154,0,0,121,33,0,0,0,0,0,0,0,0,109 ANG MO KIO AVE 4 Singapore
405,12,1976,1,1,0,0,0,0,149,0,0,122,22,3,2,0,0,0,0,0,0,109 BEDOK NTH RD Singapore
406,4,1985,1,0,0,0,0,0,32,0,0,24,8,0,0,0,0,0,0,0,0,109 BEDOK RESERVOIR RD Singapore
407,13,1985,1,0,0,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,109 BISHAN ST 12 Singapore
408,11,1984,1,1,0,0,0,0,115,0,0,74,0,0,0,0,0,20,20,1,0,109 BT BATOK WEST AVE 6 Singapore
409,12,1984,1,1,0,0,0,0,162,0,0,99,61,0,2,0,0,0,0,0,0,109 BT PURMEI RD Singapore
410,10,1964,1,0,0,0,0,0,79,0,10,68,1,0,0,0,0,0,0,0,0,109 C'WEALTH CRES Singapore
411,4,1984,1,1,0,0,0,0,47,0,0,47,0,0,0,0,0,0,0,0,0,109 CLEMENTI ST 11 Singapore
412,4,1986,1,1,0,0,0,0,26,0,0,19,7,0,0,0,0,0,0,0,0,109 GANGSA RD Singapore
413,13,1982,1,1,0,0,0,0,123,0,0,103,19,0,1,0,0,0,0,0,0,109 HOUGANG AVE 1 Singapore
414,13,1983,1,0,0,1,0,0,118,0,0,0,118,0,0,0,0,0,0,0,0,109 JLN BT MERAH Singapore
415,25,1981,1,1,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,109 JURONG EAST ST 13 Singapore
416,14,1988,1,0,0,1,0,0,73,0,0,0,22,51,0,0,0,0,0,0,0,109 LENGKONG TIGA Singapore
417,10,1968,1,1,0,0,0,0,99,0,0,99,0,0,0,0,0,0,0,0,0,109 LOR 1 TOA PAYOH Singapore
418,15,1986,1,0,0,0,0,0,96,0,0,0,68,28,0,0,0,0,0,0,0,109 MCNAIR RD Singapore
419,13,1990,1,0,0,0,0,0,72,0,0,0,48,24,0,0,0,0,0,0,0,109 PASIR RIS ST 11 Singapore
420,4,1983,1,0,0,0,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0,109 POTONG PASIR AVE 1 Singapore
421,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109 PUNGGOL FIELD Singapore
422,17,1998,1,0,0,1,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,109 RIVERVALE WALK Singapore
423,13,1984,1,0,0,1,0,0,168,0,0,0,168,0,0,0,0,0,0,0,0,109 SERANGOON NTH AVE 1 Singapore
424,11,1987,1,0,0,0,0,0,120,0,0,0,68,52,0,0,0,0,0,0,0,109 SIMEI ST 1 Singapore
425,24,1977,1,0,0,0,0,0,92,0,0,0,0,88,4,0,0,0,0,0,0,109 SPOTTISWOODE PK RD Singapore
426,11,1983,1,1,0,1,0,0,179,0,0,118,60,0,1,0,0,0,0,0,0,109 TAMPINES ST 11 Singapore
427,11,1988,1,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,109 TECK WHYE LANE Singapore
428,14,1996,1,0,0,1,0,0,79,0,0,0,53,26,0,0,0,0,0,0,0,109 WHAMPOA RD Singapore
429,4,1984,1,0,0,0,0,0,16,0,0,0,0,8,8,0,0,0,0,0,0,109 WOODLANDS ST 13 Singapore
430,11,1981,1,0,0,0,0,0,60,0,0,0,8,52,0,0,0,0,0,0,0,109 YISHUN RING RD Singapore
431,6,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109A CLEMENTI ST 11 Singapore
432,25,2004,1,0,0,0,0,0,96,0,0,0,48,48,0,0,0,0,0,0,0,109A DEPOT RD Singapore
433,17,2001,1,0,0,0,0,0,86,0,0,0,0,86,0,0,0,0,0,0,0,109A EDGEDALE PLAINS Singapore
434,25,2004,1,0,0,0,0,0,96,0,0,0,48,48,0,0,0,0,0,0,0,109B DEPOT RD Singapore
435,17,2001,1,0,0,0,0,0,85,0,0,0,27,58,0,0,0,0,0,0,0,109B EDGEDALE PLAINS Singapore
436,17,2001,1,0,0,0,0,0,85,0,0,0,27,58,0,0,0,0,0,0,0,109C EDGEDALE PLAINS Singapore
437,17,2001,1,0,0,0,0,0,91,0,0,0,0,91,0,0,0,0,0,0,0,109D EDGEDALE PLAINS Singapore
438,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11 BENDEMEER RD Singapore
439,30,2000,1,0,0,0,0,0,145,0,0,29,87,29,0,0,0,0,0,0,0,11 CANTONMENT CL Singapore
440,15,1999,1,1,0,0,0,0,112,0,0,0,70,42,0,0,0,0,0,0,0,11 CHAI CHEE RD Singapore
441,16,1976,1,0,0,1,0,0,180,0,0,0,180,0,0,0,0,0,0,0,0,11 EUNOS CRES Singapore
442,30,2002,1,0,0,0,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,11 FARRER PK RD Singapore
